trial_nr	onset	event_type	phase	response	nr_frames	onset_abs	duration
1	223.00781893730164	pulse	1	t		231.38894200325012	
1	224.60736894607544	pulse	1	t		232.98849201202393	
1	226.20767092704773	pulse	1	t		234.58879399299622	
1	227.80768489837646	pulse	1	t		236.18880796432495	
1	229.40773701667786	pulse	1	t		237.78886008262634	
1	231.00773692131042	pulse	1	t		239.3888599872589	
1	232.6076159477234	pulse	1	t		240.98873901367188	
1	234.20774602890015	pulse	1	t		242.58886909484863	
1	235.80763292312622	pulse	1	t		244.1887559890747	
1	237.40761399269104	pulse	1	t		245.78873705863953	
1	239.0076379776001	pulse	1	t		247.38876104354858	
1	240.60769200325012	pulse	1	t		248.9888150691986	
1	242.20764589309692	pulse	1	t		250.5887689590454	
1	243.8076469898224	pulse	1	t		252.18877005577087	
1	245.40765285491943	pulse	1	t		253.78877592086792	
1	247.0076858997345	pulse	1	t		255.38880896568298	
1	248.60764288902283	pulse	1	t		256.9887659549713	
1	250.20764303207397	pulse	1	t		258.58876609802246	
1	251.80762386322021	pulse	1	t		260.1887469291687	
1	253.4074969291687	pulse	1	t		261.7886199951172	
1	255.00756096839905	pulse	1	t		263.38868403434753	
1	256.60772705078125	pulse	1	t		264.98885011672974	
1	258.2075879573822	pulse	1	t		266.5887110233307	
1	259.807550907135	pulse	1	t		268.1886739730835	
1	261.4075548648834	pulse	1	t		269.7886779308319	
1	263.007563829422	pulse	1	t		271.3886868953705	
1	264.6075830459595	pulse	1	t		272.98870611190796	
1	266.20755100250244	pulse	1	t		274.5886740684509	
1	267.807569026947	pulse	1	t		276.1886920928955	
1	269.4075539112091	pulse	1	t		277.7886769771576	
1	271.0075469017029	pulse	1	t		279.38866996765137	
1	272.60745882987976	pulse	1	t		280.98858189582825	
1	274.2074589729309	pulse	1	t		282.5885820388794	
1	275.80761098861694	pulse	1	t		284.18873405456543	
1	277.40765285491943	pulse	1	t		285.7887759208679	
1	279.007052898407	pulse	1	t		287.38817596435547	
1	280.6071569919586	pulse	1	t		288.9882800579071	
1	282.20737886428833	pulse	1	t		290.5885019302368	
1	283.80749893188477	pulse	1	t		292.18862199783325	
1	285.407418012619	pulse	1	t		293.7885410785675	
1	287.0072829723358	pulse	1	t		295.3884060382843	
1	288.60736894607544	pulse	1	t		296.9884920120239	
1	290.20745491981506	pulse	1	t		298.58857798576355	
1	291.8073630332947	pulse	1	t		300.18848609924316	
1	293.4074468612671	pulse	1	t		301.7885699272156	
1	295.0073218345642	pulse	1	t		303.3884449005127	
1	296.60735392570496	pulse	1	t		304.98847699165344	
1	298.2074270248413	pulse	1	t		306.5885500907898	
1	299.807354927063	pulse	1	t		308.1884779930115	
1	301.40739583969116	pulse	1	t		309.78851890563965	
1	303.0073869228363	pulse	1	t		311.3885099887848	
1	304.60728096961975	pulse	1	t		312.98840403556824	
1	306.20740485191345	pulse	1	t		314.58852791786194	
1	307.8073389530182	pulse	1	t		316.1884620189667	
1	309.4073350429535	pulse	1	t		317.788458108902	
1	311.0072908401489	pulse	1	t		319.3884139060974	
1	312.6073980331421	pulse	1	t		320.9885210990906	
1	314.20733404159546	pulse	1	t		322.58845710754395	
1	315.80729603767395	pulse	1	t		324.18841910362244	
1	317.4073269367218	pulse	1	t		325.7884500026703	
1	319.00754404067993	pulse	1	t		327.3886671066284	
1	320.60726284980774	pulse	1	t		328.9883859157562	
1	322.20739483833313	pulse	1	t		330.5885179042816	
1	323.8071930408478	pulse	1	t		332.18831610679626	
1	325.4073610305786	pulse	1	t		333.7884840965271	
1	327.0071918964386	pulse	1	t		335.3883149623871	
1	328.60723185539246	pulse	1	t		336.98835492134094	
1	330.2072169780731	pulse	1	t		338.5883400440216	
1	331.8072428703308	pulse	1	t		340.1883659362793	
1	333.4073359966278	pulse	1	t		341.7884590625763	
1	335.00677394866943	pulse	1	t		343.3878970146179	
1	336.6069350242615	pulse	1	t		344.98805809020996	
1	338.2071969509125	pulse	1	t		346.58832001686096	
1	339.8072040081024	pulse	1	t		348.1883270740509	
1	341.40713596343994	pulse	1	t		349.7882590293884	
1	343.007031917572	pulse	1	t		351.3881549835205	
1	344.60706901550293	pulse	1	t		352.9881920814514	
1	346.2071440219879	pulse	1	t		354.5882670879364	
1	347.80706095695496	pulse	1	t		356.18818402290344	
1	349.4070899486542	pulse	1	t		357.78821301460266	
1	351.00707483291626	pulse	1	t		359.38819789886475	
1	352.607146024704	pulse	1	t		360.98826909065247	
1	354.2071740627289	pulse	1	t		362.58829712867737	
1	355.8071360588074	pulse	1	t		364.18825912475586	
1	357.4071259498596	pulse	1	t		365.7882490158081	
1	359.0070478916168	pulse	1	t		367.3881709575653	
1	360.60697984695435	pulse	1	t		368.98810291290283	
1	362.2069990634918	pulse	1	t		370.5881221294403	
1	363.8070909976959	pulse	1	t		372.1882140636444	
1	365.4070498943329	pulse	1	t		373.7881729602814	
1	367.00704884529114	pulse	1	t		375.3881719112396	
1	368.6070239543915	pulse	1	t		376.98814702033997	
1	370.2070460319519	pulse	1	t		378.5881690979004	
1	371.80698585510254	pulse	1	t		380.188108921051	
1	373.406996011734	pulse	1	t		381.7881190776825	
1	375.00699400901794	pulse	1	t		383.38811707496643	
1	376.6069669723511	pulse	1	t		384.98809003829956	
1	378.207044839859	pulse	1	t		386.5881679058075	
1	379.80700302124023	pulse	1	t		388.1881260871887	
1	381.406996011734	pulse	1	t		389.7881190776825	
1	383.0069420337677	pulse	1	t		391.3880650997162	
1	384.6070330142975	pulse	1	t		392.988156080246	
1	386.20706605911255	pulse	1	t		394.58818912506104	
1	387.80693101882935	pulse	1	t		396.18805408477783	
1	389.40694785118103	pulse	1	t		397.7880709171295	
1	391.00692486763	pulse	1	t		399.3880479335785	
1	392.60711693763733	pulse	1	t		400.9882400035858	
1	394.2068099975586	pulse	1	t		402.5879330635071	
1	395.80695486068726	pulse	1	t		404.18807792663574	
1	397.40686893463135	pulse	1	t		405.78799200057983	
1	399.0068278312683	pulse	1	t		407.3879508972168	
1	400.6068630218506	pulse	1	t		408.9879860877991	
1	402.2069318294525	pulse	1	t		410.588054895401	
1	403.806902885437	pulse	1	t		412.1880259513855	
1	405.40682792663574	pulse	1	t		413.78795099258423	
1	407.00682187080383	pulse	1	t		415.3879449367523	
1	408.60674595832825	pulse	1	t		416.98786902427673	
1	410.2068350315094	pulse	1	t		418.5879580974579	
1	411.80677604675293	pulse	1	t		420.1878991127014	
1	413.40670895576477	pulse	1	t		421.78783202171326	
1	415.00674700737	pulse	1	t		423.3878700733185	
1	416.60677886009216	pulse	1	t		424.98790192604065	
1	418.20682883262634	pulse	1	t		426.58795189857483	
1	419.8067309856415	pulse	1	t		428.18785405158997	
1	421.40678191185	pulse	1	t		429.78790497779846	
1	423.006716966629	pulse	1	t		431.3878400325775	
1	424.606782913208	pulse	1	t		432.9879059791565	
1	426.2067229747772	pulse	1	t		434.5878460407257	
1	427.806697845459	pulse	1	t		436.18782091140747	
1	429.4067659378052	pulse	1	t		437.78788900375366	
1	431.0067389011383	pulse	1	t		439.3878619670868	
1	432.6066930294037	pulse	1	t		440.9878160953522	
1	434.2067458629608	pulse	1	t		442.5878689289093	
1	435.80680298805237	pulse	1	t		444.18792605400085	
1	437.4067449569702	pulse	1	t		445.7878680229187	
1	439.006707906723	pulse	1	t		447.3878309726715	
1	440.60673093795776	pulse	1	t		448.98785400390625	
1	442.20663595199585	pulse	1	t		450.58775901794434	
1	443.80664896965027	pulse	1	t		452.18777203559875	
1	445.4066598415375	pulse	1	t		453.78778290748596	
1	447.0066258907318	pulse	1	t		455.3877489566803	
1	448.6068489551544	pulse	1	t		456.9879720211029	
1	450.2066419124603	pulse	1	t		458.5877649784088	
1	451.8066198825836	pulse	1	t		460.1877429485321	
1	453.40662598609924	pulse	1	t		461.78774905204773	
1	455.0064959526062	pulse	1	t		463.3876190185547	
1	456.6066598892212	pulse	1	t		464.9877829551697	
1	458.2065269947052	pulse	1	t		466.5876500606537	
1	459.80665493011475	pulse	1	t		468.18777799606323	
1	461.4065270423889	pulse	1	t		469.7876501083374	
1	463.00660705566406	pulse	1	t		471.38773012161255	
1	464.60660696029663	pulse	1	t		472.9877300262451	
1	466.2065329551697	pulse	1	t		474.58765602111816	
1	467.8064980506897	pulse	1	t		476.1876211166382	
1	469.40664196014404	pulse	1	t		477.78776502609253	
1	471.00654101371765	pulse	1	t		479.38766407966614	
1	472.60655188560486	pulse	1	t		480.98767495155334	
1	474.20658588409424	pulse	1	t		482.5877089500427	
1	475.8065538406372	pulse	1	t		484.1876769065857	
1	477.40655303001404	pulse	1	t		485.7876760959625	
1	479.0065360069275	pulse	1	t		487.387659072876	
1	480.6063919067383	pulse	1	t		488.98751497268677	
1	482.20640993118286	pulse	1	t		490.58753299713135	
1	483.80647802352905	pulse	1	t		492.18760108947754	
1	485.4063940048218	pulse	1	t		493.78751707077026	
1	487.0063889026642	pulse	1	t		495.38751196861267	
1	488.6063940525055	pulse	1	t		496.987517118454	
1	490.20640301704407	pulse	1	t		498.58752608299255	
1	491.8064429759979	pulse	1	t		500.1875660419464	
1	493.40639901161194	pulse	1	t		501.7875220775604	
1	495.0064449310303	pulse	1	t		503.38756799697876	
1	496.60640692710876	pulse	1	t		504.98752999305725	
1	498.2064199447632	pulse	1	t		506.58754301071167	
1	499.80643105506897	pulse	1	t		508.18755412101746	
1	501.406378030777	pulse	1	t		509.78750109672546	
1	503.0059959888458	pulse	1	t		511.3871190547943	
1	504.6061749458313	pulse	1	t		512.9872980117798	
1	506.2064399719238	pulse	1	t		514.5875630378723	
1	507.8065609931946	pulse	1	t		516.1876840591431	
1	509.40627694129944	pulse	1	t		517.7874000072479	
1	511.0062749385834	pulse	1	t		519.3873980045319	
1	512.6062529087067	pulse	1	t		520.9873759746552	
1	514.2063739299774	pulse	1	t		522.5874969959259	
1	515.8062829971313	pulse	1	t		524.1874060630798	
1	517.4062280654907	pulse	1	t		525.7873511314392	
1	519.00652384758	pulse	1	t		527.3876469135284	
1	520.606271982193	pulse	1	t		528.9873950481415	
1	522.2062258720398	pulse	1	t		530.5873489379883	
1	523.8064248561859	pulse	1	t		532.1875479221344	
1	525.4063608646393	pulse	1	t		533.7874839305878	
1	527.0062599182129	pulse	1	t		535.3873829841614	
1	528.6064939498901	pulse	1	t		536.9876170158386	
1	530.2062659263611	pulse	1	t		538.5873889923096	
1	531.8063259124756	pulse	1	t		540.1874489784241	
1	533.4062230587006	pulse	1	t		541.787346124649	
1	535.0068678855896	pulse	1	t		543.3879909515381	
1	536.6062049865723	pulse	1	t		544.9873280525208	
1	538.2062828540802	pulse	1	t		546.5874059200287	
1	539.8062288761139	pulse	1	t		548.1873519420624	
1	541.4062159061432	pulse	1	t		549.7873389720917	
1	543.0062239170074	pulse	1	t		551.3873469829559	
1	544.6062698364258	pulse	1	t		552.9873929023743	
1	546.2062330245972	pulse	1	t		554.5873560905457	
1	547.8061668872833	pulse	1	t		556.1872899532318	
1	549.4061949253082	pulse	1	t		557.7873179912567	
1	551.0064120292664	pulse	1	t		559.3875350952148	
1	552.6061868667603	pulse	1	t		560.9873099327087	
1	554.2061040401459	pulse	1	t		562.5872271060944	
1	555.8062179088593	pulse	1	t		564.1873409748077	
1	557.4061739444733	pulse	1	t		565.7872970104218	
1	559.0058259963989	pulse	1	t		567.3869490623474	
1	560.6064219474792	pulse	1	t		568.9875450134277	
1	562.2061100006104	pulse	1	t		570.5872330665588	
1	563.8060948848724	pulse	1	t		572.1872179508209	
1	565.4061088562012	pulse	1	t		573.7872319221497	
1	567.0060889720917	pulse	1	t		575.3872120380402	
1	568.6061499118805	pulse	1	t		576.987272977829	
1	570.2060840129852	pulse	1	t		578.5872070789337	
1	571.8060739040375	pulse	1	t		580.187196969986	
1	573.4060099124908	pulse	1	t		581.7871329784393	
1	575.0060608386993	pulse	1	t		583.3871839046478	
1	576.6060709953308	pulse	1	t		584.9871940612793	
1	578.2059898376465	pulse	1	t		586.587112903595	
1	579.8061590194702	pulse	1	t		588.1872820854187	
1	581.4060070514679	pulse	1	t		589.7871301174164	
1	583.0060620307922	pulse	1	t		591.3871850967407	
1	584.6067609786987	pulse	1	t		592.9878840446472	
1	586.2060179710388	pulse	1	t		594.5871410369873	
1	587.8060388565063	pulse	1	t		596.1871619224548	
1	589.4060440063477	pulse	1	t		597.7871670722961	
1	591.0060529708862	pulse	1	t		599.3871760368347	
1	592.6059939861298	pulse	1	t		600.9871170520782	
1	594.2061538696289	pulse	1	t		602.5872769355774	
1	595.8059389591217	pulse	1	t		604.1870620250702	
1	597.4059898853302	pulse	1	t		605.7871129512787	
1	599.0060119628906	pulse	1	t		607.3871350288391	
1	600.6065719127655	pulse	1	t		608.987694978714	
1	602.2066190242767	pulse	1	t		610.5877420902252	
1	603.8060188293457	pulse	1	t		612.1871418952942	
1	605.4060158729553	pulse	1	t		613.7871389389038	
1	607.0059208869934	pulse	1	t		615.3870439529419	
1	608.6058928966522	pulse	1	t		616.9870159626007	
1	610.2058439254761	pulse	1	t		618.5869669914246	
1	611.8059120178223	pulse	1	t		620.1870350837708	
1	613.4059338569641	pulse	1	t		621.7870569229126	
1	615.0059790611267	pulse	1	t		623.3871021270752	
1	616.6064059734344	pulse	1	t		624.9875290393829	
1	618.2065739631653	pulse	1	t		626.5876970291138	
1	619.806529045105	pulse	1	t		628.1876521110535	
1	621.4058740139008	pulse	1	t		629.7869970798492	
1	623.0058748722076	pulse	1	t		631.3869979381561	
1	624.6058869361877	pulse	1	t		632.9870100021362	
1	626.2058839797974	pulse	1	t		634.5870070457458	
1	627.8058500289917	pulse	1	t		636.1869730949402	
1	629.4058148860931	pulse	1	t		637.7869379520416	
1	631.0058488845825	pulse	1	t		639.386971950531	
1	632.6064260005951	pulse	1	t		640.9875490665436	
1	634.2064788341522	pulse	1	t		642.5876019001007	
1	635.8064329624176	pulse	1	t		644.1875560283661	
1	637.4065189361572	pulse	1	t		645.7876420021057	
1	639.00639295578	pulse	1	t		647.3875160217285	
1	640.6058440208435	pulse	1	t		648.986967086792	
1	642.2058379650116	pulse	1	t		650.5869610309601	
1	643.805820941925	pulse	1	t		652.1869440078735	
1	645.405886888504	pulse	1	t		653.7870099544525	
1	647.0057530403137	pulse	1	t		655.3868761062622	
1	648.6064748764038	pulse	1	t		656.9875979423523	
1	650.2064609527588	pulse	1	t		658.5875840187073	
1	651.8065009117126	pulse	1	t		660.1876239776611	
1	653.4064528942108	pulse	1	t		661.7875759601593	
1	655.0064198970795	pulse	1	t		663.387542963028	
